candidate_id,rank,score,reasoning
CAND_0079387,16,82.3664,AI Engineer (6.8yr) @ upGrad → Ola → BYJU'S | 3 IR roles | 1 rare IR skills: Learning to Rank | assessed: Sentence Transformers 86 | OTW; active 37d ago; notice=30d | saved by 22 recruiters | RR=81% | GitHub=64 | IIIT Hyderabad | salary 39.8–54.7 LPA
CAND_0075439,17,81.580928,Machine Learning Engineer (4.2yr) @ Flipkart → Genpact AI | 2 IR roles | 1 rare IR skills: Learning to Rank | assessed: Learning to Rank 85 | active 25d ago; notice=30d | saved by 42 recruiters | GitHub=66 | VIT Vellore | salary 41.4–62.8 LPA
CAND_0087630,18,81.17740799999999,AI Engineer (7.2yr) @ Vedantu → Haptik → Glance | 3 IR roles | 1 rare IR skills: Learning to Rank | active 77d ago; notice=30d | saved by 64 recruiters | COEP Pune | salary 42.4–45.4 LPA
CAND_0091534,19,81.11168,AI Engineer (16.6yr) @ Flipkart → Adobe → Glance | 3 IR roles | active 27d ago; notice=30d | saved by 49 recruiters | RR=84% | GitHub=66 | IIT Delhi | salary 34.2–57.9 LPA
CAND_0041669,20,79.604288,Recommendation Systems Engineer (8.0yr) @ CRED → Mad Street Den → Yellow.ai | 3 IR roles | assessed: FAISS 84 | OTW; active 56d ago; notice=60d (acceptable) | saved by 37 recruiters | RR=77% | GitHub=70 | IIT Guwahati | salary 30.2–52.8 LPA
CAND_0046525,21,78.38944000000001,Senior Machine Learning Engineer (6.1yr) @ Genpact AI → LinkedIn | 2 IR roles | OTW; active 9d ago; notice=60d (acceptable) | saved by 38 recruiters | RR=88% | Manipal Institute of Technology | salary 28.4–51.9 LPA
CAND_0041610,22,78.196,Recommendation Systems Engineer (6.7yr) @ Observe.AI → InMobi → Swiggy | 3 IR roles | 1 rare IR skills: Learning to Rank | OTW; active 18d ago; notice=30d | SRM University | salary 35.4–59.4 LPA
CAND_0044855,23,77.518405632,Senior Data Scientist (6.6yr) @ Flipkart → LinkedIn → Verloop.io | 3 IR roles | 1 rare IR skills: Learning to Rank | assessed: Learning to Rank 64 | active 38d ago; notice=60d (acceptable) | saved by 43 recruiters | RV College of Engineering | salary 41.5–48.7 LPA
CAND_0027801,24,77.17599999999999,NLP Engineer (7.3yr) @ InMobi → Zoho → Uber | 2 IR roles | 1 rare IR skills: Learning to Rank | assessed: FAISS 82 | OTW; active 50d ago; notice=120d (concern) | saved by 65 recruiters | GitHub=63 | Manipal Institute of Technology | salary 36.4–61.1 LPA
CAND_0030953,25,77.05472,Search Engineer (7.8yr) @ Vedantu → Observe.AI → PharmEasy | 3 IR roles | 1 rare IR skills: Learning to Rank | assessed: Learning to Rank 85 | active 51d ago; notice=45d (acceptable) | saved by 46 recruiters | SRM University | salary 43.1–62.5 LPA
CAND_0086022,26,76.5805,Senior Applied Scientist (5.2yr) @ Sarvam AI → Uber | 2 IR roles | assessed: Vector Search 93 | OTW; active 47d ago; notice=0d | saved by 53 recruiters | GitHub=75 | Stanford University | salary 31.2–72.6 LPA
CAND_0069905,27,75.7416,Applied ML Engineer (6.6yr) @ Sarvam AI → Nykaa → Observe.AI | 3 IR roles | 1 rare IR skills: Learning to Rank | OTW; active 41d ago; notice=90d (concern) | saved by 57 recruiters | RR=78% | PES University | salary 24.8–58.9 LPA
CAND_0008425,28,75.66125,Senior NLP Engineer (7.8yr) @ Ola → Zomato → Amazon | 2 IR roles | 1 rare IR skills: Learning to Rank | assessed: Learning to Rank 78 | OTW; active 37d ago; notice=90d (concern) | saved by 55 recruiters | BITS Pilani | salary 37.7–74.5 LPA
CAND_0005538,29,74.32,Senior AI Engineer (5.8yr) @ Locobuzz → Google → Glance | 4 IR roles | 1 rare IR skills: Information Retrieval Systems | assessed: Embeddings 93 | OTW; active 15d ago; notice=90d (concern) | RR=81% | SRM University | salary 45.7–69.6 LPA
CAND_0064326,30,74.24128,Search Engineer (7.6yr) @ Aganitha → Freshworks → Apple | 3 IR roles | OTW; active 11d ago; notice=45d (acceptable) | saved by 60 recruiters | RR=94% | GitHub=61 | COEP Pune | salary 29.2–38.5 LPA
CAND_0055992,31,73.55296,"AI Engineer (16.8yr) @ Aganitha → Observe.AI → Ola | 4 IR roles | assessed: RAG 87, FAISS 51 | OTW; active 65d ago; notice=60d (acceptable) | saved by 57 recruiters | RR=72% | GitHub=65 | NIT Surathkal | salary 39.4–57.1 LPA | country=Australia, relocate=yes"
CAND_0065786,32,73.51904,AI Specialist (4.8yr) @ Swiggy → PhonePe → Mad Street Den | 2 IR roles | 1 rare IR skills: Learning to Rank | assessed: Learning to Rank 53 | OTW; active 9d ago; notice=45d (acceptable) | saved by 32 recruiters | RR=89% | GitHub=70 | BITS Pilani | salary 37.4–41.2 LPA
CAND_0010770,33,72.52,Recommendation Systems Engineer (15.2yr) @ Verloop.io → Observe.AI → Locobuzz | 3 IR roles | 1 rare IR skills: Learning to Rank | OTW; active 27d ago; notice=30d | RR=73% | IIT Delhi | salary 32.7–40.5 LPA
CAND_0075249,34,71.342,"Applied ML Engineer (6.2yr) @ Zomato → upGrad | 2 IR roles | 1 rare IR skills: Learning to Rank | assessed: Sentence Transformers 81, Fine-tuning LLMs 58 | OTW; active 53d ago; notice=45d (acceptable) | RR=82% | IIT Hyderabad | salary 27.5–60.3 LPA"
CAND_0088025,35,70.13759999999999,Staff Machine Learning Engineer (8.6yr) @ Yellow.ai → Niramai → Genpact AI | 3 IR roles | 1 rare IR skills: Learning to Rank | OTW; active 18d ago; notice=90d (concern) | RR=83% | GitHub=74 | COEP Pune | salary 38.5–51.3 LPA
CAND_0054394,36,70.05279999999999,Recommendation Systems Engineer (4.1yr) @ PharmEasy → Netflix | 2 IR roles | OTW; active 28d ago; notice=30d | saved by 46 recruiters | NIT Surathkal | salary 29.9–48.9 LPA
CAND_0044222,37,69.44800000000001,AI Engineer (7.7yr) @ PolicyBazaar → InMobi | 1 IR role | assessed: Vector Search 52 | OTW; active 17d ago; notice=60d (acceptable) | saved by 54 recruiters | IISc Bangalore | salary 42.9–60.1 LPA
CAND_0028793,38,69.39375,"Search Engineer (7.2yr) @ Google → Amazon → Meesho | 2 IR roles | 1 rare IR skills: Learning to Rank | assessed: Embeddings 89, Haystack 85 | OTW; active 49d ago; notice=120d (concern) | saved by 43 recruiters | GitHub=83 | BITS Pilani | salary 31.7–38.1 LPA"
CAND_0057563,39,69.2834304,NLP Engineer (6.8yr) @ Locobuzz → Yellow.ai → Zoho | 3 IR roles | active 41d ago; notice=60d (acceptable) | saved by 33 recruiters | RR=83% | BITS Pilani | salary 35.5–52.1 LPA
CAND_0099401,40,68.976576,NLP Engineer (7.7yr) @ Genpact AI → Microsoft → Wysa | 2 IR roles | active 5d ago; notice=90d (concern) | saved by 62 recruiters | Georgia Tech | salary 23.5–44.9 LPA
CAND_0047721,41,68.518896,"Senior Data Scientist (7.0yr) @ Microsoft → Observe.AI | 2 IR roles | 1 rare IR skills: Learning to Rank | assessed: Learning to Rank 83, RAG 60 | active 57d ago; notice=90d (concern) | saved by 56 recruiters | GitHub=90 | IIT Kharagpur | salary 43.7–48.9 LPA"
CAND_0036184,42,68.0,Recommendation Systems Engineer (6.0yr) @ CRED → PolicyBazaar | 2 IR roles | assessed: FAISS 55 | OTW; active 6d ago; notice=30d | saved by 30 recruiters | RR=90% | VJTI Mumbai | salary 32.5–56.4 LPA
CAND_0003977,43,67.34789119999999,"Recommendation Systems Engineer (4.6yr) @ Google → Rephrase.ai | 2 IR roles | 1 rare IR skills: Learning to Rank | assessed: Learning to Rank 90, Embeddings 85 | active 75d ago; notice=45d (acceptable) | saved by 53 recruiters | COEP Pune | salary 31.8–55.5 LPA"
CAND_0049538,44,67.32,Applied ML Engineer (5.8yr) @ Saarthi.ai → PolicyBazaar → Zoho | 1 IR role | 1 rare IR skills: Learning to Rank | assessed: Learning to Rank 61 | active 5d ago; notice=30d | saved by 60 recruiters | RR=72% | GitHub=90 | NIT Warangal | salary 40.0–64.9 LPA
CAND_0053695,45,67.1825,Recommendation Systems Engineer (5.8yr) @ Meesho → Genpact AI → Niramai | 2 IR roles | OTW; active 60d ago; notice=15d | saved by 34 recruiters | GitHub=67 | RV College of Engineering | salary 41.0–41.7 LPA
CAND_0095619,46,66.432,NLP Engineer (15.6yr) @ Nykaa | 1 IR role | 1 rare IR skills: Learning to Rank | assessed: Learning to Rank 56 | OTW; active 46d ago; notice=30d | saved by 55 recruiters | RR=90% | NIT Warangal | salary 26.3–55.1 LPA
CAND_0011162,47,66.24,Recommendation Systems Engineer (5.8yr) @ upGrad → Meesho → Google | 1 IR role | OTW; active 22d ago; notice=90d (concern) | saved by 63 recruiters | RR=75% | PES University | salary 35.1–58.5 LPA
CAND_0076251,48,66.19672,"Search Engineer (7.6yr) @ Haptik → CRED → Microsoft | 1 IR role | 1 rare IR skills: Learning to Rank | assessed: Weaviate 76, Fine-tuning LLMs 68 | OTW; active 47d ago; notice=60d (acceptable) | saved by 47 recruiters | Jadavpur University | salary 29.8–42.7 LPA"
CAND_0042506,49,65.78,Search Engineer (4.2yr) @ Verloop.io → Meesho | 2 IR roles | assessed: Semantic Search 67 | OTW; active 10d ago; notice=15d | saved by 49 recruiters | GitHub=64 | Amity University | salary 42.7–56.3 LPA
CAND_0010149,50,64.18,ML Engineer (6.8yr) @ InMobi → upGrad → TCS | 2 IR roles | 1 rare IR skills: Learning to Rank | OTW; active 7d ago; notice=90d (concern) | saved by 45 recruiters | RR=82% | IIIT Hyderabad | salary 28.3–42.6 LPA | partial IR fit; behavioral signals acceptable
CAND_0062247,51,63.344,AI Engineer (7.2yr) @ Google → Dream11 | 2 IR roles | 1 rare IR skills: Learning to Rank | OTW; active 39d ago; notice=30d | RR=78% | IIT Bombay | salary 29.2–61.4 LPA | partial IR fit; behavioral signals acceptable
CAND_0032179,52,62.358188543999994,"Computer Vision Engineer (6.3yr) @ InMobi → Observe.AI → Meesho | 1 IR role | 1 rare IR skills: Learning to Rank | assessed: Learning to Rank 78, Weaviate 75 | active 34d ago; notice=60d (acceptable) | saved by 38 recruiters | NIT Warangal | salary 27.6–54.4 LPA | country=Australia, relocate=yes | partial IR fit; behavioral signals acceptable"
CAND_0070202,53,62.19923199999999,"Machine Learning Engineer (5.1yr) @ BYJU'S → Dream11 | 2 IR roles | 1 rare IR skills: Learning to Rank | assessed: Learning to Rank 82, Embeddings 54 | active 12d ago; notice=90d (concern) | saved by 28 recruiters | NIT Warangal | salary 26.1–39.9 LPA | partial IR fit; behavioral signals acceptable"
CAND_0074735,54,61.44,Applied ML Engineer (5.5yr) @ Rephrase.ai → Rephrase.ai → Netflix | 2 IR roles | 1 rare IR skills: Learning to Rank | assessed: RAG 68 | OTW; active 65d ago; notice=90d (concern) | saved by 31 recruiters | RR=77% | GitHub=87 | Carnegie Mellon University | salary 34.2–45.3 LPA | partial IR fit; behavioral signals acceptable
CAND_0034177,55,61.4016,Senior Software Engineer (ML) (3.6yr) @ Mad Street Den | 1 IR role | 1 rare IR skills: Learning to Rank | OTW; active 26d ago; notice=60d (acceptable) | saved by 38 recruiters | RR=82% | IIT Delhi | salary 27.3–35.4 LPA | partial IR fit; behavioral signals acceptable
CAND_0014440,56,61.176896,Recommendation Systems Engineer (6.3yr) @ CRED → Freshworks → upGrad | 2 IR roles | OTW; active 22d ago; notice=60d (acceptable) | saved by 33 recruiters | GitHub=89 | VJTI Mumbai | salary 27.0–59.4 LPA | partial IR fit; behavioral signals acceptable
CAND_0091909,57,61.0838,Machine Learning Engineer (6.8yr) @ Rephrase.ai → Meta | 1 IR role | 1 rare IR skills: Learning to Rank | OTW; active 75d ago; notice=45d (acceptable) | saved by 64 recruiters | IIIT Bangalore | salary 29.7–61.1 LPA | partial IR fit; behavioral signals acceptable
CAND_0084819,58,60.944,Search Engineer (4.5yr) @ Dream11 → Razorpay | 2 IR roles | assessed: Semantic Search 60 | OTW; active 23d ago; notice=120d (concern) | saved by 50 recruiters | RR=74% | Christ University | salary 43.8–56.2 LPA | partial IR fit; behavioral signals acceptable
CAND_0050454,59,60.15,AI Engineer (6.8yr) @ Rephrase.ai → Uber → Adobe | 3 IR roles | OTW; active 35d ago; notice=30d | saved by 30 recruiters | RR=77% | Bharati Vidyapeeth | salary 44.2–50.1 LPA | partial IR fit; behavioral signals acceptable
CAND_0046064,60,59.912800000000004,Senior NLP Engineer (8.8yr) @ Salesforce → Verloop.io → Amazon | 2 IR roles | OTW; active 36d ago; notice=30d | saved by 25 recruiters | RR=78% | GitHub=67 | IIT Hyderabad | salary 36.6–53.4 LPA | partial IR fit; behavioral signals acceptable
CAND_0007412,61,59.6528,Applied ML Engineer (7.3yr) @ Swiggy → Glance → LinkedIn | 4 IR roles | OTW; active 43d ago; notice=120d (concern) | saved by 38 recruiters | RR=76% | IIT Hyderabad | salary 22.2–46.7 LPA | partial IR fit; behavioral signals acceptable
CAND_0093547,62,59.103749119999996,Senior Machine Learning Engineer (2.8yr) @ PhonePe → Sarvam AI → Aganitha | 1 IR role | 1 rare IR skills: Learning to Rank | assessed: RAG 97 | active 52d ago; notice=60d (acceptable) | saved by 57 recruiters | RR=75% | UC Berkeley | salary 38.1–62.5 LPA | partial IR fit; behavioral signals acceptable
CAND_0050876,63,58.040079999999996,Applied ML Engineer (6.0yr) @ Freshworks → Yellow.ai → Razorpay | 3 IR roles | assessed: FAISS 81 | OTW; active 6d ago; notice=90d (concern) | GitHub=86 | Stanford University | salary 27.8–49.5 LPA | partial IR fit; behavioral signals acceptable
CAND_0084681,64,56.98434048,AI Specialist (3.5yr) @ Zomato → upGrad | 1 IR role | 1 rare IR skills: Learning to Rank | assessed: Learning to Rank 42 | active 14d ago; notice=60d (acceptable) | saved by 37 recruiters | COEP Pune | salary 31.6–41.3 LPA | partial IR fit; behavioral signals acceptable
CAND_0073007,65,56.96,AI Specialist (5.8yr) @ Aganitha → Glance | 1 IR role | assessed: Embeddings 46 | OTW; active 25d ago; notice=60d (acceptable) | saved by 39 recruiters | RR=83% | GitHub=66 | IIIT Hyderabad | salary 17.1–44.3 LPA | partial IR fit; behavioral signals acceptable
CAND_0089552,66,56.55879999999999,"Machine Learning Engineer (6.0yr) @ Netflix → Mad Street Den | 2 IR roles | assessed: Weaviate 78, Semantic Search 67 | active 35d ago; notice=120d (concern) | saved by 50 recruiters | RV College of Engineering | salary 33.9–55.6 LPA | partial IR fit; behavioral signals acceptable"
CAND_0077285,67,56.5084,Recommendation Systems Engineer (5.5yr) @ Nykaa → Netflix → upGrad | 1 IR role | OTW; active 29d ago; notice=60d (acceptable) | saved by 65 recruiters | GitHub=75 | PES University | salary 39.2–40.6 LPA | partial IR fit; behavioral signals acceptable
CAND_0060054,68,56.3904,AI Engineer (6.3yr) @ Mad Street Den → Zomato → Uber | 2 IR roles | active 76d ago; notice=15d | saved by 39 recruiters | RR=86% | RV College of Engineering | salary 39.0–40.3 LPA | partial IR fit; behavioral signals acceptable
CAND_0020708,69,56.1968,Search Engineer (4.2yr) @ PolicyBazaar | 1 IR role | 1 rare IR skills: Learning to Rank | OTW; active 68d ago; notice=30d | saved by 52 recruiters | RR=84% | GitHub=84 | Jadavpur University | salary 32.5–39.4 LPA | partial IR fit; behavioral signals acceptable
CAND_0012957,70,56.0099072,Search Engineer (4.8yr) @ Razorpay → Mad Street Den | 2 IR roles | assessed: RAG 58 | active 30d ago; notice=120d (concern) | saved by 54 recruiters | Delhi College of Engineering | salary 29.9–64.1 LPA | partial IR fit; behavioral signals acceptable
CAND_0001610,71,55.4589,Machine Learning Engineer (3.0yr) @ Dream11 → Flipkart → Zoho | 2 IR roles | OTW; active 50d ago; notice=90d (concern) | saved by 53 recruiters | Manipal Institute of Technology | salary 26.3–41.7 LPA | partial IR fit; behavioral signals acceptable
CAND_0068811,72,55.339999999999996,Applied ML Engineer (8.0yr) @ Yellow.ai → Meesho → Salesforce | 3 IR roles | assessed: Vector Search 53 | OTW; active 11d ago; notice=30d | Thapar University | salary 27.4–41.5 LPA | partial IR fit; behavioral signals acceptable
CAND_0086151,73,55.326499999999996,Recommendation Systems Engineer (7.7yr) @ Wysa → Glance → Meta | 3 IR roles | OTW; active 70d ago; notice=120d (concern) | saved by 55 recruiters | Symbiosis International | salary 36.6–42.9 LPA | partial IR fit; behavioral signals acceptable
CAND_0079064,74,55.31128,Senior Data Scientist (5.2yr) @ Niramai → Razorpay | 2 IR roles | OTW; active 49d ago; notice=120d (concern) | saved by 39 recruiters | RR=91% | SRM Chennai | salary 24.2–44.0 LPA | partial IR fit; behavioral signals acceptable
CAND_0051630,75,55.240544,Machine Learning Engineer (6.0yr) @ Razorpay → InMobi | 2 IR roles | active 58d ago; notice=90d (concern) | saved by 50 recruiters | GitHub=66 | Thapar University | salary 38.1–51.9 LPA | partial IR fit; behavioral signals acceptable
CAND_0083879,76,55.230239999999995,Machine Learning Engineer (7.1yr) @ Ola → PhonePe → Swiggy | no IR role history | assessed: Fine-tuning LLMs 63 | OTW; active 45d ago; notice=30d | saved by 64 recruiters | NIT Surathkal | salary 44.7–62.0 LPA | partial IR fit; behavioral signals acceptable
CAND_0052195,77,55.120000000000005,Computer Vision Engineer (6.2yr) @ Sarvam AI → PolicyBazaar → Haptik | 1 IR role | assessed: Sentence Transformers 75 | OTW; active 28d ago; notice=30d | saved by 45 recruiters | GitHub=71 | Chandigarh University | salary 30.2–50.3 LPA | partial IR fit; behavioral signals acceptable
CAND_0075574,78,54.993663999999995,Machine Learning Engineer (5.7yr) @ Haptik → Observe.AI → Genpact AI | 2 IR roles | assessed: Weaviate 74 | OTW; active 15d ago; notice=60d (acceptable) | saved by 24 recruiters | Carnegie Mellon University | salary 42.2–62.7 LPA | partial IR fit; behavioral signals acceptable
CAND_0061655,79,54.9312,Machine Learning Engineer (4.6yr) @ Krutrim → Google | 2 IR roles | active 11d ago; notice=15d | RR=88% | NIT Warangal | salary 27.4–46.8 LPA | partial IR fit; behavioral signals acceptable
CAND_0015065,80,54.784,AI Research Engineer (3.8yr) @ Flipkart → Nykaa | 1 IR role | 1 rare IR skills: Learning to Rank | assessed: Learning to Rank 79 | OTW; active 20d ago; notice=90d (concern) | saved by 33 recruiters | RR=84% | IIT Delhi | salary 17.7–52.8 LPA | adjacent skills only; included to complete required top-100
CAND_0002025,81,54.6,Senior AI Engineer (5.8yr) @ Apple → Aganitha | 1 IR role | OTW; active 6d ago; notice=30d | saved by 22 recruiters | RR=80% | GitHub=96 | IIIT Bangalore | salary 32.5–63.6 LPA | adjacent skills only; included to complete required top-100
CAND_0018549,82,54.51240000000001,Recommendation Systems Engineer (6.8yr) @ Uber → Flipkart | 2 IR roles | assessed: Weaviate 61 | OTW; active 34d ago; notice=60d (acceptable) | RR=73% | Stanford University | salary 33.2–58.5 LPA | adjacent skills only; included to complete required top-100
CAND_0052328,83,54.3728,Recommendation Systems Engineer (6.5yr) @ Amazon → Observe.AI | 1 IR role | 1 rare IR skills: Learning to Rank | OTW; active 62d ago; notice=30d | saved by 31 recruiters | RR=79% | GitHub=77 | VIT Vellore | salary 23.6–53.9 LPA | adjacent skills only; included to complete required top-100
CAND_0010685,84,54.3616,NLP Engineer (6.7yr) @ Microsoft → Mad Street Den → Mad Street Den | 2 IR roles | OTW; active 77d ago; notice=30d | saved by 46 recruiters | RR=83% | Christ University | salary 22.6–64.5 LPA | adjacent skills only; included to complete required top-100
CAND_0037000,85,53.9648,"Search Engineer (2.7yr) @ Unacademy → CRED → upGrad | 2 IR roles | assessed: Semantic Search 88, Embeddings 73 | active 16d ago; notice=15d | GitHub=66 | SRM Chennai | salary 26.4–54.3 LPA | adjacent skills only; included to complete required top-100"
CAND_0052682,86,53.768,NLP Engineer (6.6yr) @ Aganitha → Salesforce | 2 IR roles | assessed: Semantic Search 53 | OTW; active 65d ago; notice=30d | RR=88% | GitHub=72 | NIT Warangal | salary 39.7–54.5 LPA | adjacent skills only; included to complete required top-100
CAND_0058575,87,53.604879999999994,AI Engineer (5.8yr) @ Krutrim → Aganitha → Uber | 2 IR roles | OTW; active 57d ago; notice=90d (concern) | saved by 47 recruiters | Anna University | salary 36.1–51.3 LPA | adjacent skills only; included to complete required top-100
CAND_0067643,88,53.5905024,AI Research Engineer (6.0yr) @ PhonePe → PolicyBazaar → Saarthi.ai | 2 IR roles | 1 rare IR skills: Learning to Rank | active 73d ago; notice=60d (acceptable) | saved by 41 recruiters | GitHub=73 | BITS Pilani | salary 22.8–45.8 LPA | adjacent skills only; included to complete required top-100
CAND_0065878,89,53.434999999999995,Senior Data Scientist (7.8yr) @ Uber → Glance → Rephrase.ai | 4 IR roles | assessed: RAG 51 | OTW; active 70d ago; notice=15d | saved by 25 recruiters | Manipal Institute of Technology | salary 23.2–55.7 LPA | adjacent skills only; included to complete required top-100
CAND_0019845,90,53.376000000000005,AI Specialist (3.3yr) @ Zomato → Aganitha | 1 IR role | 1 rare IR skills: Learning to Rank | active 10d ago; notice=30d | saved by 40 recruiters | RR=78% | PES University | salary 32.8–42.7 LPA | adjacent skills only; included to complete required top-100
CAND_0083307,91,52.767999999999994,Search Engineer (7.8yr) @ Netflix → Ola → Saarthi.ai | 4 IR roles | 1 rare IR skills: Learning to Rank | OTW; active 72d ago; notice=120d (concern) | saved by 28 recruiters | RR=70% | GitHub=69 | COEP Pune | salary 23.8–38.7 LPA | adjacent skills only; included to complete required top-100
CAND_0018722,92,52.723423999999994,"Recommendation Systems Engineer (6.6yr) @ Saarthi.ai → Unacademy → Swiggy | 3 IR roles | OTW; active 38d ago; notice=90d (concern) | RR=79% | GitHub=94 | Manipal Institute of Technology | salary 30.2–41.9 LPA | country=Canada, relocate=yes | adjacent skills only; included to complete required top-100"
CAND_0018653,93,52.638335999999995,ML Engineer (6.5yr) @ Vedantu → Locobuzz | 2 IR roles | assessed: RAG 79 | active 49d ago; notice=90d (concern) | saved by 31 recruiters | RR=72% | IIT Madras | salary 29.4–44.4 LPA | adjacent skills only; included to complete required top-100
CAND_0063622,94,52.6,Computer Vision Engineer (5.2yr) @ Niramai → Zoho → Flipkart | no IR role history | 1 rare IR skills: Learning to Rank | assessed: Learning to Rank 66 | OTW; active 10d ago; notice=30d | saved by 49 recruiters | RR=92% | IIT Hyderabad | salary 35.3–45.1 LPA | adjacent skills only; included to complete required top-100
CAND_0044883,95,52.50528,"AI Engineer (6.2yr) @ Adobe → Meesho → Paytm | 2 IR roles | active 25d ago; notice=90d (concern) | saved by 59 recruiters | RR=84% | GitHub=70 | SRM Chennai | salary 31.4–44.7 LPA | country=Germany, relocate=yes | adjacent skills only; included to complete required top-100"
CAND_0006557,96,52.262499999999996,NLP Engineer (7.8yr) @ Paytm → Apple | 2 IR roles | OTW; active 52d ago; notice=120d (concern) | saved by 53 recruiters | Symbiosis International | salary 35.9–45.8 LPA | adjacent skills only; included to complete required top-100
CAND_0027691,97,52.166,NLP Engineer (6.5yr) @ Haptik → Vedantu → Meta | 2 IR roles | 1 rare IR skills: Learning to Rank | assessed: Weaviate 79 | OTW; active 62d ago; notice=15d | saved by 25 recruiters | Thapar University | salary 26.1–65.0 LPA | adjacent skills only; included to complete required top-100
